temp_2013,temp_2014,temp_2015,irrad_2013,irrad_2014,irrad_2015
24.7,24.6,24.6,0,0,0
24.8,24.6,24.6,0,0,0
24.9,24.6,24.6,0,0,0
25,24.5,24.5,0,0,0
25,24.5,24.5,0,0,0
25.1,24.5,24.6,0,0,0
25.2,24.5,24.6,0,0,0
25.2,24.4,24.6,0,0,0
25.3,24.4,24.7,0,0,0
25.3,24.4,24.6,0,0,0
25.4,24.4,24.5,0,0,0
25.4,24.5,24.5,0,0,0
25.5,24.4,24.6,0,0,0
25.6,24.4,24.7,0,0,0
25.7,24.5,24.8,0,0,0
25.7,24.4,24.7,0,0,0
25.8,24.5,24.6,0,0,0
25.8,24.6,24.5,0,0,0
25.8,24.7,24.5,0,0,0
25.8,24.8,24.4,0,0,0
25.7,24.8,24.4,0,0,0
25.7,24.8,24.4,0,0,0
25.7,24.7,24.5,0,0,0
25.6,24.7,24.5,0,0,0
25.6,24.6,24.6,0,0,0
25.6,24.6,24.6,0,0,0
25.7,24.6,24.5,0,0,0
25.7,24.6,24.5,0,0,0
25.7,24.6,24.5,0,0,0
25.7,24.7,24.6,0,0,0
25.6,24.6,24.6,0,0,0
25.6,24.6,24.4,0,0,0
25.6,24.6,24.5,0,0,5
25.6,24.8,24.5,1,0,8
25.7,24.8,24.5,4,0,16
25.7,24.8,25.1,10,3,30
25.7,24.8,25.1,16,6,38
25.8,24.9,25.6,21,10,50
26,25,25.7,27,13,55
26.3,25.2,26.6,34,16,73
26.6,25.3,27.5,44,20,95
26.8,25.4,27.7,53,27,103
27,25.6,28.3,60,30,122
27.2,25.9,28.6,66,39,143
27.7,25.9,29.4,69,49,153
28.1,26.3,30,74,58,175
28.5,26.5,31.5,81,61,193
28.9,26.8,32,87,70,202
29.2,26.9,33.8,96,71,242
29.6,27.1,33.8,104,84,242
30.2,27.8,34.6,111,132,193
31,28.5,34.4,120,107,195
31.7,28.8,34.4,132,128,192
32.5,29.5,33.8,148,226,252
33.2,31,34.1,166,185,276
33.9,32,35.4,177,196,306
34.5,34.4,36.8,177,305,364
34.9,36.5,36.8,178,312,364
35.1,39.2,38.4,183,434,425
35.4,42.9,39.7,187,476,425
35.4,45.4,41.5,193,469,428
35.5,46.9,42.8,199,440,450
35.8,46.7,44.1,205,403,488
36,46.6,47.2,206,464,501
36.3,47.8,47.7,208,476,508
36.8,49.1,48.2,215,518,514
37.3,49.8,49.1,225,569,532
37.8,50.7,50.2,237,606,570
38.2,51.3,50.8,251,502,609
38.8,51.3,51.1,262,634,637
39.5,51.3,52.4,273,574,682
40.2,50.2,54.5,284,271,703
40.8,47.6,55.5,292,458,720
41.3,47.6,56.6,297,594,750
41.7,50.5,57.2,304,661,761
42.2,51.6,58.3,321,480,803
42.9,50,59.8,346,402,826
43.6,50,60.9,363,493,832
44.4,49.3,60.9,365,417,832
44.9,46.5,61.1,366,268,786
45.4,44.1,60.9,372,515,823
45.4,48.2,61.3,381,980,899
45.2,53.2,62,397,933,900
45.7,53.2,62.3,416,677,895
46,46.8,62.6,421,382,969
45.9,43.6,65,416,411,1016
45.8,43.1,66.3,404,663,987
45.8,46.9,66.7,383,565,1005
45.8,46.9,66.8,383,474,1049
45.8,48.3,68,395,701,955
45.9,47.8,66.7,394,362,655
45.5,43.5,60.8,332,316,392
44,41.9,55.2,360,631,368
43.3,47.1,53.1,377,842,390
43.7,53.6,52.4,387,984,731
43.4,57.3,55,397,1114,690
43.6,59.9,55.1,411,898,707
43.6,58.3,55.5,417,805,651
44.3,58,55.2,533,772,841
46.6,58.9,58.6,552,979,993
47.4,58.2,64.6,509,855,1104
46.4,56.8,64.3,423,1048,669
45.7,59.9,61,405,947,557
45.3,59,60.2,391,830,824
45.3,57.2,62.5,387,868,656
45.3,59.4,60.6,373,1080,703
45.1,60,60.6,369,683,730
45,59.5,64,390,1211,1317
45.5,63.9,69,448,1204,1188
46.9,64.7,69.9,546,1026,808
48.4,64.7,66.7,514,1035,914
49.3,65,68.3,502,1198,1110
50.3,67.6,68.4,516,1219,797
50.3,66.9,63.6,510,1069,601
51,64.5,60.2,588,686,562
54,58.4,58,927,674,576
57.8,57.9,57.7,815,931,943
58.3,57.5,62.5,571,462,1044
57.9,57.5,64.6,753,483,1023
58.1,51.3,66.6,533,526,999
55.3,50.8,66.4,536,695,937
54.1,54.7,65.4,694,1123,764
55.3,58.4,63.2,666,832,919
55.8,56.1,63.9,605,533,927
56.6,51.8,63.7,786,332,1014
58.4,47.6,65.7,770,331,934
59.4,45,64.2,703,278,422
59.7,42.7,58.4,815,252,693
60.5,40.9,59.3,792,239,901
59.1,40.3,62.8,487,217,752
55.6,39.7,58.3,399,184,181
55,38.5,50.8,675,166,156
55.8,37.4,46.8,626,155,184
55.5,36.5,45.1,497,147,245
54.8,36,44.3,730,145,230
56.6,35.4,42.7,727,139,162
57.5,35,42.7,695,132,142
56.6,34.8,35.4,575,123,78
55.7,34.6,34.6,731,111,121
56.7,34,35.4,652,103,169
53.9,33.4,36.6,415,101,190
50.1,33,36.8,341,99,157
48.4,32.8,36.5,403,99,117
46.9,32.8,35.8,271,97,64
42.5,32.8,35,187,92,43
39.4,32.8,34.4,111,89,60
36.6,32.6,34.1,102,76,77
35.8,32.3,34,120,66,58
33.9,32,33.9,104,56,61
31.7,31.6,34,80,43,80
30.3,31.3,33.7,73,33,73
29.7,31,33.4,74,28,66
29.4,30.7,32.9,69,24,59
29.1,30.5,32.5,57,20,49
29,30.2,31.9,52,19,42
28.9,29.4,31.5,45,19,36
28.7,28.7,31.2,35,19,31
28.3,28.4,30.9,22,20,27
28.1,28.3,30.6,6,21,23
27.9,28.3,30.4,3,19,19
27.7,28.4,30.2,2,15,17
27.6,28.4,30.1,2,21,15
27.5,28.5,30,2,21,14
27.2,28.5,29.8,0,31,13
26.7,28.4,29.6,1,34,12
26.2,28.4,29.4,1,37,12
25.8,28.5,29.2,0,33,11
25.5,28.7,29.1,0,36,10
25.4,28.8,28.8,0,35,10
25.2,28.8,28.6,0,33,8
25,28.7,28.4,0,31,7
24.9,28.7,28.4,0,31,6
24.9,28.4,28.3,0,28,5
24.9,28.3,28.1,0,26,3
24.8,28.3,28,0,23,2
24.8,28.2,27.9,0,19,0
24.8,28,27.8,0,14,0
24.9,27.9,27.7,0,9,0
24.9,27.7,27.6,0,4,0
24.8,27.5,27.6,0,1,0
24.8,27.2,27.6,0,0,0
24.8,27,27.5,0,0,0
24.8,26.9,27.4,0,0,0
24.8,26.7,27.4,0,0,0
24.8,26.5,27.3,0,0,0
24.8,26.3,27.3,0,0,0
24.7,26.2,27.3,0,0,0
24.7,26.1,27.3,0,0,0
24.7,26,27.3,0,0,0
24.8,26,27.3,0,0,0
24.7,25.9,27.2,0,0,0
24.8,25.9,27.2,0,0,0
24.8,25.9,27.2,0,0,0
24.7,25.9,27.2,0,0,0
24.7,26,27.2,0,0,0
24.8,26,27.1,0,0,0
24.8,26,27,0,0,0
24.8,26,26.9,0,0,0
24.8,25.9,26.9,0,0,0
24.8,25.8,26.8,0,0,0
24.8,25.8,26.7,0,0,0
24.8,25.8,26.6,0,0,0
24.9,25.7,26.6,0,0,0
24.9,25.7,26.6,0,0,0
24.9,25.7,26.6,0,0,0
24.9,25.6,26.6,0,0,0
24.9,25.6,26.7,0,0,0
24.9,25.6,26.8,0,0,0
24.9,25.6,26.7,0,0,0
24.8,25.5,26.6,0,0,0
24.8,25.6,26.4,0,0,0
24.8,25.7,26.3,0,0,0
24.8,25.7,26.2,0,0,0
24.8,25.7,26.2,0,0,0
24.8,25.9,26.1,0,0,0
24.7,26.1,26,0,0,0
24.7,26.1,25.9,0,0,0
24.7,26.1,25.9,0,0,0
24.7,26.2,25.8,0,0,0
24.7,26.3,25.8,0,0,0
24.7,26.3,25.9,0,0,0
24.6,26.3,25.9,0,0,0
24.7,26.3,25.9,0,0,0
24.7,26.2,25.8,0,0,0
24.7,26.2,25.8,0,0,0
24.6,26.1,25.8,0,0,0
24.7,26.1,25.9,0,0,0
24.7,26.1,25.9,0,0,0
24.6,26.2,25.9,0,0,0
24.6,26.2,26,0,0,0
24.6,26.1,25.9,0,0,0
24.6,26,25.8,0,0,0
24.7,26,25.7,0,0,0
24.7,26,25.7,0,0,0
24.6,26.1,25.7,0,0,0
24.6,26.2,25.7,0,0,0
24.5,26.4,25.6,0,0,0
24.5,26.5,25.6,0,0,0
24.5,26.6,25.6,0,0,0
24.5,26.5,25.6,0,0,0
24.5,26.5,25.6,0,0,0
24.6,26.4,25.5,0,0,0
24.6,26.2,25.5,0,0,0
24.7,25.9,25.5,0,0,0
24.7,25.8,25.5,0,0,0
24.7,25.7,25.4,0,0,0
24.7,25.6,25.4,0,0,0
24.7,25.5,25.4,0,0,0
24.7,25.4,25.4,0,0,0
24.6,25.4,25.3,0,0,0
24.5,25.4,25.3,0,0,0
24.4,25.3,25.3,0,0,0
24.4,25.3,25.2,0,0,0
24.4,25.3,25.2,0,0,0
24.4,25,25.2,0,0,0
24.5,25,25.2,0,0,0
24.4,25.1,25.3,0,0,0
24.4,25.1,25.2,0,0,0
24.5,25.1,25.2,0,0,0
24.6,25.1,25.3,0,0,0
24.6,25,25.2,0,0,0
24.6,25,25.2,0,0,0
24.7,25,25.2,0,0,0
24.7,24.9,25.1,0,0,0
24.7,24.9,25.2,0,0,0
24.8,24.9,25.2,0,0,0
24.9,24.9,25.2,0,0,0
24.9,24.8,25.2,0,0,0
25,24.8,25.1,0,0,0
25,24.9,25.1,0,0,0
24.9,25,25,0,0,0
24.9,25,25,0,0,0
24.9,24.9,25,0,0,0
24.9,24.9,24.9,0,0,0
24.8,24.8,24.9,0,0,0
24.8,24.7,24.9,0,0,0
24.8,24.7,24.8,0,0,0
24.9,24.7,24.8,0,0,0
25,24.7,24.9,0,0,0
25.1,24.7,24.8,0,0,0
25.2,24.7,24.8,0,0,0
25.1,24.7,24.8,0,0,0
25,24.7,24.6,0,0,0
24.9,24.7,24.6,0,0,0
24.9,24.7,24.7,0,0,0
24.8,24.8,24.6,0,0,0
24.7,24.8,24.5,0,0,0
24.6,24.8,24.5,0,0,0
24.5,24.7,24.5,0,0,0
24.5,24.7,24.5,0,0,0
24.4,24.7,24.5,0,0,0
24.4,24.7,24.5,0,0,0
24.4,24.7,24.5,0,0,0
24.4,24.6,24.5,0,0,0
24.3,24.6,24.5,0,0,0
24.2,24.5,24.5,0,0,0
24.1,24.5,24.6,0,0,0
23.9,24.6,24.5,0,0,0
23.7,24.6,24.4,0,0,0
23.6,24.6,24.4,0,0,0
23.4,24.6,24.4,0,0,0
23.4,24.5,24.4,0,0,0
23.3,24.5,24.5,0,0,0
23.3,24.5,24.4,0,0,0
23.3,24.4,24.4,0,0,0
23.3,24.4,24.5,0,0,0
23.3,24.3,24.5,0,0,0
23.3,24.3,24.5,0,0,0
23.3,24.4,24.5,0,0,0
23.3,24.4,24.5,0,0,0
23.3,24.4,24.5,0,0,0
23.5,24.4,24.5,0,0,0
23.4,24.3,24.6,0,0,0
23.4,24.3,24.7,0,0,0
23.5,24.1,24.6,0,0,0
23.5,24,24.5,0,0,0
23.5,24,24.5,0,0,0
23.6,24,24.5,0,0,0
23.5,23.9,24.5,0,0,0
23.3,23.9,24.7,0,0,4
23.3,23.9,24.8,0,0,8
23.4,24,24.9,2,0,14
23.6,24,25.1,7,0,21
23.7,24.1,25.3,12,1,27
23.9,24.1,25.5,19,6,35
24.1,24.2,25.7,27,12,44
24.3,24.4,26.1,36,20,54
24.5,24.6,26.5,42,29,69
24.7,24.9,27,47,38,79
24.9,25.2,27.5,52,50,96
25.1,25.6,28.1,56,63,129
25.3,26.3,28.8,61,86,125
25.6,27,29.3,68,105,180
25.7,27.8,30,77,124,196
26.2,28.3,30.9,88,144,213
26.6,28.8,31.7,103,160,244
27.3,29.3,31.7,121,173,244
28.2,29.8,33.9,138,192,283
29,31,35.7,153,203,275
29.6,33,37.4,161,228,300
30.2,34.8,37.4,163,243,248
30.5,36.1,38.4,164,237,243
30.7,37.1,38.4,167,280,275
31.1,38.4,38.8,172,319,314
32.3,38.4,39.2,179,351,314
33.3,41.3,40.4,191,360,380
34.1,41.9,41.7,206,365,413
34.7,42.1,43.2,220,395,459
35.6,43,44.8,235,443,492
36.5,44,46.7,270,473,514
37.6,45.6,48.7,294,501,613
38.7,47.3,50.7,321,531,675
39.7,48.6,51.9,327,558,657
40.5,50.2,53.2,329,590,647
41.2,51.4,53.4,322,606,627
41.5,52.7,53.5,322,621,611
41.6,52.7,53.9,326,601,612
41.9,53.2,53.9,335,581,769
42.1,52.8,56.3,361,545,826
42.7,52.5,58.6,373,574,873
43.5,52.4,60.7,389,629,838
44.1,53.3,60.7,383,700,853
44.4,54.6,61.6,401,716,890
44.5,54.9,62.1,366,679,901
44.2,54.9,62.6,349,774,934
44,56.5,62.6,346,828,934
43.8,57.5,63.4,349,845,784
43.8,58.1,61.4,367,846,653
44.3,59.1,61.4,420,857,653
45.1,60,61.4,474,865,653
45.9,61.3,59.9,509,900,842
46.8,60.9,60.7,541,925,937
47.9,61.7,63.4,565,933,1063
49.3,62.5,63.4,718,938,767
53.1,62.6,62.1,864,937,770
56.1,60.9,62,781,651,1003
57.3,61.1,64.1,914,992,1046
60,63.2,64.1,902,1056,1062
60.7,63.6,67.6,995,931,1081
62.3,64.6,67.8,888,1031,1109
59.2,65,69.4,672,1019,1098
56.9,63.8,69.4,620,1012,1098
54.6,65.5,66.5,639,1032,792
54.6,65.4,63.4,908,658,810
60.9,58.2,63.2,1296,342,893
65.6,55.3,63.5,1162,1072,956
67.3,57.3,64.9,1184,831,997
66.7,59.4,66.1,772,993,864
62.1,57.9,64.3,603,444,494
58,54.5,57.5,568,396,256
55.3,54.6,53.3,460,1087,363
51.3,59.1,57,430,928,952
49.7,59.4,60.7,400,833,996
49,61.3,60.7,392,1073,996
48.4,63.7,63.2,418,938,631
48.5,60,62.4,597,496,594
53.5,58.5,57.5,1082,1039,498
58.8,61.3,55.5,706,1105,470
56.5,60.7,55.6,846,503,588
60.4,55.2,54.9,1034,667,626
62.6,54.9,58.1,744,910,576
60.7,56.5,57.1,961,651,638
62.3,57.4,56.6,892,934,510
59.1,57.4,54.5,404,628,362
54.4,55.7,53.6,548,597,545
52.8,55.5,53.6,546,1011,239
51.8,58.3,46.4,596,984,221
52,60.6,43.4,661,971,212
53.8,60.5,41.9,640,951,228
52,60.2,40.8,328,941,231
47.9,60.8,41.2,277,923,344
44.2,59.9,44.5,224,908,746
41.9,59.9,49.9,199,905,697
40.8,58.8,52.5,175,873,782
37.8,57.5,55.5,164,884,678
32.6,57.3,54,152,852,588
30.9,57.5,54.6,132,837,726
29.5,58.2,55.9,167,813,725
30.3,57.2,56.8,277,793,724
33.2,57,57.7,563,776,743
37.3,56.6,58.9,534,738,631
38.1,56.2,56.9,221,731,371
37.8,56.2,56.9,207,722,371
38.3,55.3,46.5,271,696,191
39.5,53.9,43.7,317,650,247
40.7,52.6,43.7,329,625,502
41.8,52,43.7,404,600,632
43.9,50.5,50.5,420,502,634
45.6,48.9,51.5,462,362,523
47.2,47.6,53.2,483,410,557
47.3,47.6,53.2,346,547,461
46.3,48.9,53,356,550,461
45.2,50.2,50,274,479,225
42.9,49.3,45.1,238,463,185
41.2,49.3,45.1,227,431,185
40.4,47.4,41.3,210,417,184
39.5,47.4,39.9,207,394,164
37.9,46.7,38.9,163,383,147
34.2,46.8,37.9,136,370,152
31.2,46,37.9,142,346,172
30.4,45.1,38.6,152,329,231
30.1,44.4,39.2,161,326,190
30.1,44,38.8,157,315,134
30.4,43.8,37.8,145,307,91
31.7,43.5,36.6,136,294,96
32.6,43,35.6,125,270,96
32.9,42.7,35,106,253,108
32.7,42.3,35,86,240,51
32.3,41.9,33.9,70,225,29
31.9,41.3,30.3,58,208,39
31.5,40.6,27.9,49,190,26
31.1,40.2,27.2,34,174,18
30.8,39.7,26.8,21,157,17
30.5,39,26.7,18,143,23
30.2,38.3,26.1,16,129,24
29.9,37.4,25.5,16,118,22
29.6,36.7,25.4,13,106,27
29.1,35.8,25.5,9,93,24
28.3,35.3,25.7,5,80,21
27.9,34.6,25.9,3,66,17
27.7,34,25.9,1,54,11
27.7,33.5,25.9,1,43,7
27.6,32.9,25.9,0,34,5
27.6,32.4,25.8,0,26,2
27.6,31.9,25.8,0,19,0
27.4,31.5,25.7,0,12,0
27.3,31.2,25.9,0,7,0
27.3,30.9,26.1,0,2,0
27.3,30.8,26.2,0,0,0
27.2,30.6,26.2,0,0,0
27.2,30.4,25.8,0,0,0
27.3,30.2,25.8,0,0,0
27.3,30.1,25.8,0,0,0
27.2,30,25.9,0,0,0
27,29.9,25.9,0,0,0
26.7,29.9,25.9,0,0,0
26.5,30.1,26.3,0,0,0
26.2,30.2,26.3,0,0,0
26.1,30.1,26.3,0,0,0
26,30.1,26.2,0,0,0
26,29.9,26,0,0,0
26,29.8,25.8,0,0,0
26,29.8,25.7,0,0,0
26,29.8,25.6,0,0,0
26,29.6,25.7,0,0,0
26,29.6,25.7,0,0,0
25.9,29.6,25.7,0,0,0
25.9,29.5,25.7,0,0,0
25.9,29.4,25.6,0,0,0
25.9,29.4,25.6,0,0,0
25.9,29.3,25.6,0,0,0
25.9,29.1,25.6,0,0,0
25.9,29.1,25.8,0,0,0
25.9,29.2,25.9,0,0,0
25.8,29.3,25.9,0,0,0
25.7,29.5,25.8,0,0,0
25.7,29.6,25.6,0,0,0
25.6,29.7,25.4,0,0,0
25.5,29.5,25.3,0,0,0
25.5,29.3,25.2,0,0,0
25.6,29,25.2,0,0,0
25.6,28.9,25.1,0,0,0
25.7,28.8,25,0,0,0
25.8,28.8,24.9,0,0,0
25.9,28.9,24.9,0,0,0
26,29,24.9,0,0,0
26,29.3,24.9,0,0,0
26,29.6,24.9,0,0,0
26,29.6,24.9,0,0,0
26,29.7,24.9,0,0,0
26,29.9,25,0,0,0
26,29.8,25,0,0,0
25.9,29.6,25,0,0,0
25.9,29.8,25,0,0,0
25.8,29.9,25,0,0,0
25.8,30,25,0,0,0
25.7,28.7,25,0,0,0
25.6,27,25,0,0,0
25.5,26,25,0,0,0
25.3,25.8,24.9,0,0,0
25.2,25.8,24.9,0,0,0
25.1,26.4,24.9,0,0,0
25,26.7,24.9,0,0,0
24.9,26.9,25,0,0,0
24.8,26.9,25.1,0,0,0
24.7,26.9,25.1,0,0,0
24.6,26.9,25.1,0,0,0
24.6,26.2,25.1,0,0,0
24.5,26.2,25.1,0,0,0
24.3,24.6,25.1,0,0,0
24.2,24,25.1,0,0,0
24.1,23.9,25.2,0,0,0
24.1,23.9,25.2,0,0,0
24.2,23.9,25.2,0,0,0
24.2,24.1,25.1,0,0,0
24.2,24.2,25.1,0,0,0
24.2,24.2,25.1,0,0,0
24.2,24.1,25.1,0,0,0
24.1,24,25.1,0,0,0
24,24.1,25.1,0,0,0
24.1,24.2,25.1,0,0,0
24,24.4,25,0,0,0
24,24.4,25,0,0,0
23.9,24.5,25,0,0,0
23.8,24.6,25,0,0,0
23.7,24.7,24.9,0,0,0
23.7,24.8,24.9,0,0,0
23.9,25,24.9,0,0,0
24,25.1,24.9,0,0,0
24,25.1,24.9,0,0,0
23.9,25.1,24.8,0,0,0
23.7,25.1,24.7,0,0,0
23.6,25,24.7,0,0,0
23.5,24.9,24.6,0,0,0
23.6,24.8,24.6,0,0,0
23.5,24.8,24.5,0,0,0
23.5,24.9,24.5,0,0,0
23.5,24.9,24.5,0,0,0
23.5,24.9,24.5,0,0,0
23.4,24.9,24.4,0,0,0
23.4,24.9,24.5,0,0,0
23.4,24.9,24.4,0,0,0
23.3,24.9,24.4,0,0,0
23.4,25,24.4,0,0,0
23.5,25.1,24.4,0,0,0
23.4,25.2,24.4,0,0,0
23.5,25.2,24.4,0,0,0
23.5,25.1,24.3,0,0,0
23.6,25.1,24.3,0,0,0
23.6,25.1,24.3,0,0,0
23.5,25.1,24.3,0,0,0
23.6,25,24.4,0,0,0
23.5,24.9,24.3,0,0,0
23.5,24.8,24.3,0,0,0
23.6,24.7,24.3,0,0,0
23.6,24.6,24.4,0,0,0
23.6,24.5,24.4,0,0,0
23.6,24.4,24.3,0,0,0
23.6,24.3,24.4,0,0,0
23.7,24.2,24.4,0,0,0
23.7,24.2,24.3,0,0,0
23.6,24.2,24.3,0,0,0
23.7,24.3,24.3,0,0,0
23.7,24.4,24.3,0,0,0
23.7,24.5,24.4,0,0,0
23.7,24.5,24.4,0,0,0
23.8,24.5,24.5,0,0,0
23.8,24.5,24.5,0,0,0
23.6,24.4,24.5,0,0,0
23.6,24.4,24.4,0,0,0
23.5,24.4,24.4,0,0,0
23.5,24.5,24.4,0,0,0
23.4,24.4,24.4,0,0,0
23.4,24.3,24.6,0,0,0
23.3,24.3,24.7,0,0,0
23.4,24.3,25,0,0,0
23.4,24.3,25.2,0,0,0
23.4,24.4,25.1,0,0,0
23.4,24.4,24.9,0,0,0
23.6,24.5,24.9,0,0,0
23.8,24.6,24.7,0,0,0
23.7,24.6,24.7,0,0,0
23.7,24.5,24.6,0,0,0
23.7,24.5,24.6,0,0,0
23.7,24.5,24.7,0,0,0
23.9,24.5,24.7,0,0,0
23.9,24.6,25.3,0,0,4
24,24.6,25.3,0,0,9
24,24.6,25.2,2,0,16
24.1,24.6,25.3,6,0,24
24.1,24.7,25.4,9,0,32
24.2,24.8,25.4,14,3,32
24.2,24.9,25.6,20,8,49
24.4,25.1,25.6,24,14,49
24.5,25.3,26.4,27,21,67
24.8,25.5,27.7,34,31,110
25.5,25.6,27.7,63,44,110
26.8,26,27.7,85,65,151
27.9,26.4,29.1,101,88,196
28.8,26.4,30.1,125,88,196
29.2,28.4,30.1,148,164,260
29.9,29.9,31.8,174,190,260
30.7,31.1,33.3,201,207,243
31.5,31.4,33.9,229,224,227
32.5,32.8,34.1,255,256,176
32.7,35.4,34.1,279,311,164
33.3,37.7,34.1,303,339,177
35.1,39.8,34.4,328,379,182
37,41.9,35.2,350,369,286
38.9,42.5,36.5,376,367,315
41.3,43.5,40.6,384,394,381
42.6,44.6,41.1,402,445,357
43.6,45.7,42,441,428,377
45.1,45.5,42.9,458,425,393
46.5,45.1,43.9,479,277,427
47.6,42.9,45,505,233,447
48.7,41.1,45.6,526,299,472
49.6,42.3,46.2,521,486,515
50.4,44.5,47,551,494,528
51.3,45.4,47.7,592,430,590
52,46.1,49.5,605,520,682
53.4,47.6,51.9,617,609,742
53.2,49.8,51.9,434,641,750
49.9,51.7,54.9,406,666,760
48.1,52.7,55.8,432,666,766
47.6,53.4,56.3,380,714,785
46.4,54.5,56.3,405,698,785
45.5,53.6,58.4,393,616,817
45.6,52.3,59.1,465,578,812
46.1,53,59.6,501,731,811
47.9,55.3,59.6,645,841,829
50.1,56.6,60.6,677,684,857
53.3,56,61.1,892,684,878
57.5,56.2,62,900,801,893
60,56.2,62,873,663,893
61.2,54.9,62.8,827,696,929
61.6,54.3,63.5,824,620,946
60.7,53.5,64.5,720,661,957
61.2,54.1,64.5,832,933,957
58,58,65.8,455,1041,969
57,58,65.7,940,693,977
59.7,57.9,66.6,963,729,991
60.9,56.4,66.6,769,854,991
57.1,58.3,66.7,217,774,1019
51.8,59.4,66.1,452,944,992
54.4,61.2,66.1,956,867,545
56.2,60.7,63.9,541,742,545
58.7,58.9,61,1034,715,619
63,57.8,57.4,979,741,615
63.6,57,57,883,816,859
63.7,57.2,57,1056,793,1032
65.7,56.9,62.7,1067,737,999
66.8,54.3,63.8,944,539,980
65.2,52.4,64.3,820,438,988
66.2,49.9,65.3,1075,427,1002
68.8,49.2,66.1,982,506,970
67.1,49.9,64.4,585,599,738
59.3,49.9,58.2,227,761,510
52,55.2,58,273,834,945
49.5,56,61.2,594,370,902
54.4,51.3,62,955,226,982
59.8,46.2,64.2,1015,180,1061
64.3,41.5,67.1,1086,163,1013
66.6,34.6,66.9,995,181,955
68.5,32.1,67.3,1029,237,904
68.7,32.3,66.9,568,262,981
60.5,32.7,64.9,266,240,838
53.5,32.5,64.8,292,302,807
50.3,32.5,63.5,317,330,304
47.7,33.9,57.3,199,679,318
45.5,38.9,52.8,197,945,523
43.9,45,52.8,217,884,363
43.6,50.9,50.6,228,853,370
43,55.2,49.9,209,912,342
42,58.7,46.5,210,917,224
41.7,59.8,46.5,242,622,224
41.2,55.1,44.5,229,546,232
41.1,52.9,43.5,245,578,202
41,51.7,40.1,260,556,105
42.3,51.4,40.1,306,527,95
42.1,50.3,38.9,210,584,85
41.4,51.1,37.6,275,640,83
41.8,51.1,36.8,230,1006,93
41.6,59.1,36.8,211,1105,80
41.3,64.5,31,214,1092,119
41,66.3,29.4,239,723,148
41.5,60.9,29.8,299,640,165
41.8,59.4,29.8,387,882,165
43.6,58.9,29.3,260,579,44
42.8,54.6,28.8,206,553,21
41.4,54.6,28.6,190,555,13
40.7,53.1,28.6,235,518,13
41.3,51.1,28.1,368,481,3
44.2,49.6,27.1,486,418,0
45.1,48.4,26.5,343,365,0
45.2,46.6,25.8,470,322,0
46.4,45,25.2,424,288,3
45.6,43.7,24.8,336,246,3
45.9,42.7,24.7,479,223,6
46.9,41.4,24.7,370,248,6
46.8,40.8,24.8,470,258,10
47.2,40.2,24.7,402,280,11
47.7,40.3,24.7,414,284,11
47.1,40.9,24.8,350,298,12
46.7,41.7,24.9,401,318,12
47.2,42.2,24.9,370,327,13
47.1,41.7,25.1,336,329,13
46.9,41.4,25.2,309,322,14
45.5,40.7,25.2,213,289,14
43.5,40.1,25.2,151,226,14
41.5,39.1,25.2,128,165,14
40.1,37.7,25.2,117,132,13
39.5,36.5,25.2,156,112,13
38.8,35.1,25.2,139,100,10
38.2,34.4,25.2,163,93,7
38.6,33.9,25.2,189,84,6
39,33.6,25.2,148,74,6
39.2,33.1,25.2,163,64,6
38.9,32.8,25.2,133,46,5
38.1,32.8,25.2,113,29,4
37.3,31.7,25.2,102,22,3
36.5,30.2,25.3,91,20,3
35.5,28.6,25.2,87,19,2
34.8,27.9,25.2,72,20,1
34.1,27.3,25.2,64,17,0
33.5,26.9,25.2,46,14,0
33,26.5,25.1,48,11,0
32.7,26.3,25.1,39,8,0
32.4,26.1,25,26,6,0
31.9,25.9,25,21,5,0
31.4,25.9,25,15,4,0
30.9,25.8,24.9,11,4,0
30.5,25.7,24.8,5,3,0
30.1,25.7,24.8,1,3,0
29.8,25.7,24.8,0,3,0
29.5,25.7,24.8,0,1,0
29.2,25.5,24.9,0,0,0
29,25.4,24.9,0,0,0
28.9,25.3,24.9,0,0,0
28.8,25.1,25,0,0,0
28.8,25.1,25,0,0,0
28.7,25,25,0,0,0
28.6,25,24.9,0,0,0
28.6,24.8,24.8,0,0,0
28.5,24.8,24.8,0,0,0
28.4,24.7,24.7,0,0,0
28.3,24.7,24.7,0,0,0
28.2,24.7,24.5,0,0,0
28.2,24.7,24.5,0,0,0
28.1,24.7,24.4,0,0,0
28.1,24.7,24.4,0,0,0
27.9,24.8,24.3,0,0,0
27.9,24.8,24.3,0,0,0
27.9,25.1,24.3,0,0,0
27.8,25.3,24.3,0,0,0
27.8,25.3,24.3,0,0,0
27.7,25.3,24.3,0,0,0
27.7,25,24.2,0,0,0
27.7,24.9,24.3,0,0,0
27.6,24.7,24.3,0,0,0
27.4,24.7,24.3,0,0,0
27.4,25,24.4,0,0,0
27.4,25.1,24.5,0,0,0
27.3,25.2,24.5,0,0,0
27.2,25,24.5,0,0,0
27.1,24.8,24.6,0,0,0
27,24.6,24.6,0,0,0
26.9,24.6,24.6,0,0,0
26.8,24.5,24.7,0,0,0
26.8,24.5,24.6,0,0,0
26.8,24.5,24.6,0,0,0
26.8,24.5,24.6,0,0,0
26.7,24.4,24.8,0,0,0
26.7,24.4,24.9,0,0,0
26.7,24.5,25,0,0,0
